date,nikkei,dow,usdjpy
1977-06-04,4992.16,912.23,276.28
1977-06-05,4992.16,912.23,276.28
1977-06-06,4992.16,903.04,275.18
1977-06-07,5012.06,908.67,275.56
1977-06-08,4965.43,912.99,274.42
1977-06-09,4954.83,909.85,273.75
1977-06-10,4955.3,910.79,273.67
1977-06-11,4955.3,910.79,273.67
1977-06-12,4955.3,910.79,273.67
1977-06-13,4955.3,912.4,271.81
1977-06-14,4926.49,922.57,272.33
1977-06-15,4913.68,917.57,272.78
1977-06-16,4918.57,920.45,272.44
1977-06-17,4970.19,920.45,272.7
1977-06-18,4970.19,920.45,272.7
1977-06-19,4970.19,920.45,272.7
1977-06-20,4970.19,924.27,272.78
1977-06-21,4973.92,928.6,272.44
1977-06-22,4956.64,926.31,271.74
1977-06-23,4935.25,925.37,271.81
1977-06-24,4950.55,929.7,272
1977-06-25,4950.55,929.7,272
1977-06-26,4950.55,929.7,272
1977-06-27,4950.55,924.1,271.48
1977-06-28,4999.53,915.62,270.86
1977-06-29,5006.79,913.33,267.45
1977-06-30,4989.09,916.3,267.59
1977-07-01,4969.15,912.65,267.13
1977-07-02,4969.15,912.65,267.13
1977-07-03,4969.15,912.65,267.13
1977-07-04,4969.15,912.65,267.13
1977-07-05,4977.98,913.59,264.9
1977-07-06,4942.51,907.73,265.39
1977-07-07,4972.49,909.51,264.69
1977-07-08,4985.46,907.99,264.76
1977-07-09,4985.46,907.99,264.76
1977-07-10,4985.46,907.99,264.76
1977-07-11,4985.46,905.53,263.09
1977-07-12,5079.27,903.41,264.48
1977-07-13,5057.95,902.99,264.27
1977-07-14,5054.54,902.99,264.27
1977-07-15,5028.78,905.95,265.32
1977-07-16,5028.78,905.95,265.32
1977-07-17,5028.78,905.95,265.32
1977-07-18,5028.78,910.6,263.99
1977-07-19,5001.02,919.27,264.27
1977-07-20,5001.02,920.48,264.83
1977-07-21,4963.45,921.78,264.76
1977-07-22,4970.58,923.42,264.24
1977-07-23,4970.58,923.42,264.24
1977-07-24,4970.58,923.42,264.24
1977-07-25,4970.58,914.24,264.34
1977-07-26,4936.39,908.18,264.41
1977-07-27,4916.57,888.43,264.76
1977-07-28,4903.94,889.99,265.96
1977-07-29,4849.35,890.07,266.81
1977-07-30,4849.35,890.07,266.81
1977-07-31,4849.35,890.07,266.81
1977-08-01,4975.5,891.81,267.13
1977-08-02,4970.71,887.39,266.52
1977-08-03,5011.74,886,265.57
1977-08-04,5059.13,888.17,265.53
1977-08-05,5061.34,888.69,265.85
1977-08-06,5061.34,888.69,265.85
1977-08-07,5061.34,888.69,265.85
1977-08-08,5061.34,879.42,266.24
1977-08-09,5076.09,879.42,265.96
1977-08-10,5066.64,887.04,266.06
1977-08-11,5092.79,877.43,265.96
1977-08-12,5133.99,871.1,266.38
1977-08-13,5133.99,871.1,266.38
1977-08-14,5133.99,871.1,266.38
1977-08-15,5133.99,874.13,267.92
1977-08-16,5202.01,869.28,267.67
1977-08-17,5231.58,864.69,266.74
1977-08-18,5216.02,864.26,266.74
1977-08-19,5220.26,863.48,267.27
1977-08-20,5220.26,863.48,267.27
1977-08-21,5220.26,863.48,267.27
1977-08-22,5220.26,867.29,266.7
1977-08-23,5165.04,865.56,266.77
1977-08-24,5183.6,862.87,266.21
1977-08-25,5150.24,854.12,267.31
1977-08-26,5180.36,855.42,267.09
1977-08-27,5180.36,855.42,267.09
1977-08-28,5180.36,855.42,267.09
1977-08-29,5180.36,864.09,267.06
1977-08-30,5234.18,858.89,267.4
1977-08-31,5242.93,861.49,267.5
1977-09-01,5148.68,864.86,268.17
1977-09-02,5238.6,872.31,267.97
1977-09-03,5238.6,872.31,267.97
1977-09-04,5238.6,872.31,267.97
1977-09-05,5238.6,872.31,267.97
1977-09-06,5287.65,873.27,267.59
1977-09-07,5270.77,876.39,266.81
1977-09-08,5280.31,869.16,266.88
1977-09-09,5251.33,857.04,266.84
1977-09-10,5251.33,857.04,266.84
1977-09-11,5251.33,857.04,266.84
1977-09-12,5251.33,854.38,266.67
1977-09-13,5203.16,854.56,266.84
1977-09-14,5201.93,858.71,267.13
1977-09-15,5201.93,860.79,267.06
1977-09-16,5206.17,856.81,267.09
1977-09-17,5206.17,856.81,267.09
1977-09-18,5206.17,856.81,267.09
1977-09-19,5206.17,851.52,266.92
1977-09-20,5177.71,851.78,266.88
1977-09-21,5196.09,840.96,266.88
1977-09-22,5188.49,839.41,266.81
1977-09-23,5188.49,839.14,266.81
1977-09-24,5188.49,839.14,266.81
1977-09-25,5188.49,839.14,266.81
1977-09-26,5157.3,841.65,266.7
1977-09-27,5159.77,835.85,266.63
1977-09-28,5185,834.72,266.67
1977-09-29,5222.45,840.09,265.11
1977-09-30,5264.74,847.11,263.71
1977-10-01,5264.74,847.11,263.71
1977-10-02,5264.74,847.11,263.71
1977-10-03,5264.74,851.96,260.72
1977-10-04,5262.26,842,260.82
1977-10-05,5223.09,837.32,261.1
1977-10-06,5246.49,842.08,258.55
1977-10-07,5237.43,840.35,257.6
1977-10-08,5237.43,840.35,257.6
1977-10-09,5237.43,840.35,257.6
1977-10-10,5237.43,840.26,257.6
1977-10-11,5237.43,832.29,257.8
1977-10-12,5138.06,823.98,256.81
1977-10-13,5188.39,818.17,254.97
1977-10-14,5152.86,821.64,253
1977-10-15,5152.86,821.64,253
1977-10-16,5152.86,821.64,253
1977-10-17,5152.86,820.34,252.53
1977-10-18,5108.28,820.51,252.21
1977-10-19,5110.8,812.2,254.45
1977-10-20,5142.58,814.8,254.19
1977-10-21,5150.05,808.3,254.32
1977-10-22,5150.05,808.3,254.32
1977-10-23,5150.05,808.3,254.32
1977-10-24,5150.05,802.32,251.95
1977-10-25,5134.15,801.54,252.33
1977-10-26,5127.56,813.41,251.6
1977-10-27,5121.54,818.61,250.31
1977-10-28,5120.52,822.68,250.5
1977-10-29,5120.52,822.68,250.5
1977-10-30,5120.52,822.68,250.5
1977-10-31,5120.52,818.35,249.13
1977-11-01,5155.33,806.91,246.73
1977-11-02,5021.08,800.85,248.32
1977-11-03,5021.08,802.67,247.74
1977-11-04,5024.82,809.94,249
1977-11-05,5024.82,809.94,249
1977-11-06,5024.82,809.94,249
1977-11-07,5024.82,816.44,248.69
1977-11-08,5024.28,816.27,248.69
1977-11-09,4976.43,818.43,247.1
1977-11-10,4974.65,832.55,246.18
1977-11-11,4941.21,845.89,246.18
1977-11-12,4941.21,845.89,246.18
1977-11-13,4941.21,845.89,246.18
1977-11-14,4941.21,838.36,245.1
1977-11-15,4996.35,842.78,245.28
1977-11-16,4951.79,837.06,245.25
1977-11-17,4903.5,831.86,245.4
1977-11-18,4836.52,835.76,243.49
1977-11-19,4836.52,835.76,243.49
1977-11-20,4836.52,835.76,243.49
1977-11-21,4836.52,836.11,242.78
1977-11-22,4829.23,842.52,240.64
1977-11-23,4829.23,843.3,239.75
1977-11-24,4723.74,843.3,239.75
1977-11-25,4597.26,844.42,239.98
1977-11-26,4597.26,844.42,239.98
1977-11-27,4597.26,844.42,239.98
1977-11-28,4597.26,839.57,240.24
1977-11-29,4822.5,827.27,243.66
1977-11-30,4849.56,829.7,244.02
1977-12-01,4898.01,825.71,243.07
1977-12-02,4913.12,823.98,242.51
1977-12-03,4913.12,823.98,242.51
1977-12-04,4913.12,823.98,242.51
1977-12-05,4913.12,821.03,242.01
1977-12-06,4904.4,806.91,241.6
1977-12-07,4886.68,807.43,241.43
1977-12-08,4815.92,806.91,241.72
1977-12-09,4843.33,815.23,242.37
1977-12-10,4843.33,815.23,242.37
1977-12-11,4843.33,815.23,242.37
1977-12-12,4843.33,815.75,241.78
1977-12-13,4808.97,815.23,240.53
1977-12-14,4778.53,822.68,237.81
1977-12-15,4808.97,817.91,239.12
1977-12-16,4797.04,815.32,240.59
1977-12-17,4797.04,815.32,240.59
1977-12-18,4797.04,815.32,240.59
1977-12-19,4797.04,807.95,241.02
1977-12-20,4910.54,806.22,240.5
1977-12-21,4901.19,813.93,240.38
1977-12-22,4896.56,821.81,241.55
1977-12-23,4896.56,829.87,241.66
1977-12-24,4896.56,829.87,241.66
1977-12-25,4896.56,829.87,241.66
1977-12-26,4878.94,829.87,241.66
1977-12-27,4884.76,829.7,241.37
1977-12-28,4863.01,829.7,240.44
1977-12-29,4863.01,830.39,240.04
1977-12-30,4863.01,831.17,239.98
1977-12-31,4863.01,831.17,239.98
1978-01-01,4863.01,831.17,239.98
1978-01-02,4863.01,831.17,239.98
1978-01-03,4863.01,817.74,237.59
1978-01-04,4867.91,813.58,237.42
1978-01-05,4941.18,804.92,241.08
1978-01-06,4974.65,793.49,240.38
1978-01-07,4974.65,793.49,240.38
1978-01-08,4974.65,793.49,240.38
1978-01-09,4994.73,784.56,241.46
1978-01-10,4994.73,781.53,241.49
1978-01-11,5007.23,775.9,240.5
1978-01-12,4995.98,778.15,241.6
1978-01-13,5030.98,775.73,241.49
1978-01-14,5030.98,775.73,241.49
1978-01-15,5030.98,775.73,241.49
1978-01-16,5030.98,771.74,241.6
1978-01-17,5038.92,779.02,242.01
1978-01-18,5063.11,786.3,242.42
1978-01-19,5066.15,778.67,242.13
1978-01-20,5064.1,776.94,241.85
1978-01-21,5064.1,776.94,241.85
1978-01-22,5064.1,776.94,241.85
1978-01-23,5046.24,770.7,241.46
1978-01-24,5025.89,771.57,241.66
1978-01-25,5007.23,772.44,241.25
1978-01-26,5021.51,763.34,240.56
1978-01-27,5028.41,764.12,241.37
1978-01-28,5028.41,764.12,241.37
1978-01-29,5028.41,764.12,241.37
1978-01-30,5077.54,772.44,241.78
1978-01-31,5111.67,769.92,241.6
1978-02-01,5138.47,774.34,241.6
1978-02-02,5135.34,775.38,241.81
1978-02-03,5129,770.96,241.84
1978-02-04,5129,770.96,241.84
1978-02-05,5129,770.96,241.84
1978-02-06,5133.02,768.62,241.14
1978-02-07,5131.32,778.85,241.43
1978-02-08,5144.63,782.6,241.49
1978-02-09,5148.12,777.81,241.55
1978-02-10,5144.54,775.99,241.58
1978-02-11,5144.54,775.99,241.58
1978-02-12,5144.54,775.99,241.58
1978-02-13,5158.3,774.43,241.58
1978-02-14,5136.23,765.16,240.7
1978-02-15,5124.62,761.69,240.67
1978-02-16,5131.95,753.29,240.15
1978-02-17,5086.3,752.69,239.81
1978-02-18,5086.3,752.69,239.81
1978-02-19,5086.3,752.69,239.81
1978-02-20,5086.3,752.69,239.81
1978-02-21,5061.82,749.31,238.41
1978-02-22,5085.4,749.05,238.83
1978-02-23,5104.25,750.95,238.15
1978-02-24,5121.8,756.24,240.21
1978-02-25,5121.8,756.24,240.21
1978-02-26,5121.8,756.24,240.21
1978-02-27,5222.12,748.35,239.23
1978-02-28,5222.66,742.12,238.1
1978-03-01,5210.58,743.33,238.27
1978-03-02,5213.89,746.45,238.41
1978-03-03,5237.96,747.31,237.02
1978-03-04,5237.96,747.31,237.02
1978-03-05,5237.96,747.31,237.02
1978-03-06,5197.87,742.72,236.41
1978-03-07,5209.24,746.79,235.57
1978-03-08,5190.62,750.87,234.41
1978-03-09,5177.47,750,235.02
1978-03-10,5211.74,758.58,235.9
1978-03-11,5211.74,758.58,235.9
1978-03-12,5211.74,758.58,235.9
1978-03-13,5275.55,759.96,234.03
1978-03-14,5269.2,762.56,233.05
1978-03-15,5278.95,758.58,233.05
1978-03-16,5297.66,762.82,235.63
1978-03-17,5290.67,768.71,231
1978-03-18,5290.67,768.71,231
1978-03-19,5290.67,768.71,231
1978-03-20,5269.73,773.82,231.16
1978-03-21,5269.73,762.82,230.63
1978-03-22,5273.67,757.54,230.36
1978-03-23,5266.78,756.5,230.02
1978-03-24,5262.48,756.5,228
1978-03-25,5262.48,756.5,228
1978-03-26,5262.48,756.5,228
1978-03-27,5317.08,753.21,225.23
1978-03-28,5360.34,758.84,225.02
1978-03-29,5400.77,761.78,222.27
1978-03-30,5411.28,759.62,222.37
1978-03-31,5447.76,757.36,229.89
1978-04-01,5447.76,757.36,229.89
1978-04-02,5447.76,757.36,229.89
1978-04-03,5430.33,751.04,218.34
1978-04-04,5479.74,755.37,219.3
1978-04-05,5527.9,763.08,218.96
1978-04-06,5498.25,763.95,218.63
1978-04-07,5485.22,769.58,220.12
1978-04-08,5485.22,769.58,220.12
1978-04-09,5485.22,769.58,220.12
1978-04-10,5464.83,773.65,219.83
1978-04-11,5449.82,770.18,219.33
1978-04-12,5464.65,766.29,218.72
1978-04-13,5466.18,775.21,219.35
1978-04-14,5503.55,795.13,219.4
1978-04-15,5503.55,795.13,219.4
1978-04-16,5503.55,795.13,219.4
1978-04-17,5544.61,810.12,220.6
1978-04-18,5534.72,803.27,221.53
1978-04-19,5555.84,808.04,221.88
1978-04-20,5548.56,814.54,226.76
1978-04-21,5502.29,812.8,225.89
1978-04-22,5502.29,812.8,225.89
1978-04-23,5502.29,812.8,225.89
1978-04-24,5514.78,826.06,228.1
1978-04-25,5521.7,833.59,227.58
1978-04-26,5540.56,836.97,225.63
1978-04-27,5516.34,826.92,222.22
1978-04-28,5534.18,837.32,224.97
1978-04-29,5534.18,837.32,224.97
1978-04-30,5534.18,837.32,224.97
1978-05-01,5532.93,844.33,225.78
1978-05-02,5541.1,840.18,226.07
1978-05-03,5541.1,828.83,226.14
1978-05-04,5541.1,824.41,224.77
1978-05-05,5541.1,829.09,224.59
1978-05-06,5541.1,829.09,224.59
1978-05-07,5541.1,829.09,224.59
1978-05-08,5526.64,824.58,225.12
1978-05-09,5490.25,822.07,225.38
1978-05-10,5486.12,822.16,224.92
1978-05-11,5489.26,834.2,225.23
1978-05-12,5497.98,840.7,225.63
1978-05-13,5497.98,840.7,225.63
1978-05-14,5497.98,840.7,225.63
1978-05-15,5499.51,846.76,226.22
1978-05-16,5418.83,854.3,228.41
1978-05-17,5440.12,858.37,227.95
1978-05-18,5406.88,850.92,227.53
1978-05-19,5404.19,846.85,228
1978-05-20,5404.19,846.85,228
1978-05-21,5404.19,846.85,228
1978-05-22,5408.23,855.42,228.83
1978-05-23,5417.48,845.29,229.04
1978-05-24,5455.31,837.92,228.41
1978-05-25,5455.93,835.41,225.84
1978-05-26,5439.4,831.69,225.68
1978-05-27,5439.4,831.69,225.68
1978-05-28,5439.4,831.69,225.68
1978-05-29,5439.94,831.69,225.05
1978-05-30,5438.51,834.2,225.05
1978-05-31,5469.77,840.61,221.34
1978-06-01,5476.24,840.7,221.51
1978-06-02,5480.55,847.54,221.24
1978-06-03,5480.55,847.54,221.24
1978-06-04,5480.55,847.54,221.24
1978-06-05,5495.28,863.83,220.99
1978-06-06,5489.8,866.51,220.99
1978-06-07,5490.43,861.92,220.99
1978-06-08,5504.72,862.09,220.9
1978-06-09,5500.67,859.23,220.6
1978-06-10,5500.67,859.23,220.6
1978-06-11,5500.67,859.23,220.6
1978-06-12,5511.99,856.72,218.01
1978-06-13,5493.67,856.98,216.92
1978-06-14,5502.11,854.56,215.38
1978-06-15,5495.91,844.25,216.17
1978-06-16,5491.51,836.97,215.89
1978-06-17,5491.51,836.97,215.89
1978-06-18,5491.51,836.97,215.89
1978-06-19,5477.32,838.62,213.49
1978-06-20,5474.8,830.04,211.15
1978-06-21,5478.84,824.93,210.66
1978-06-22,5483.87,827.7,211.1
1978-06-23,5481.36,823.02,207.47
1978-06-24,5481.36,823.02,207.47
1978-06-25,5481.36,823.02,207.47
1978-06-26,5481.27,812.28,206.06
1978-06-27,5472.1,817.31,205.93
1978-06-28,5501.04,819.91,205.97
1978-06-29,5533.31,821.64,205.21
1978-06-30,5543.14,818.95,203.71
1978-07-01,5543.14,818.95,203.71
1978-07-02,5543.14,818.95,203.71
1978-07-03,5562.97,812.89,202.43
1978-07-04,5562.01,812.89,202.43
1978-07-05,5576.34,805.79,201.61
1978-07-06,5588.13,807.19,203.09
1978-07-07,5616.89,812.46,202.35
1978-07-08,5616.89,812.46,202.35
1978-07-09,5616.89,812.46,202.35
1978-07-10,5631.4,816.79,201.69
1978-07-11,5628.32,821.29,202.86
1978-07-12,5627.26,824.93,203.29
1978-07-13,5624.19,824.76,202.65
1978-07-14,5629.2,839.83,202.59
1978-07-15,5629.2,839.83,202.59
1978-07-16,5629.2,839.83,202.59
1978-07-17,5636.85,839.05,203.79
1978-07-18,5636.15,829,202.55
1978-07-19,5640.63,840.7,201.53
1978-07-20,5640.63,838.62,201.57
1978-07-21,5614.25,833.42,200.94
1978-07-22,5614.25,833.42,200.94
1978-07-23,5614.25,833.42,200.94
1978-07-24,5578.01,831.6,198.02
1978-07-25,5562.45,839.57,195.47
1978-07-26,5575.29,847.19,194.1
1978-07-27,5575.11,850.57,193.65
1978-07-28,5578.02,856.29,190.59
1978-07-29,5578.02,856.29,190.59
1978-07-30,5578.02,856.29,190.59
1978-07-31,5601.34,862.27,189.14
1978-08-01,5585.41,860.71,186.57
1978-08-02,5550.82,883.49,186.29
1978-08-03,5556.72,886.87,188.32
1978-08-04,5576.61,888.43,190.19
1978-08-05,5576.61,888.43,190.19
1978-08-06,5576.61,888.43,190.19
1978-08-07,5557.95,885.05,188.79
1978-08-08,5492.21,889.21,187.34
1978-08-09,5480.77,891.63,187.62
1978-08-10,5496.79,885.48,186.67
1978-08-11,5502.6,890.85,185.53
1978-08-12,5502.6,890.85,185.53
1978-08-13,5502.6,890.85,185.53
1978-08-14,5508.14,888.17,183.76
1978-08-15,5493.97,887.13,185.29
1978-08-16,5497.93,894.58,184.64
1978-08-17,5489.66,900.12,188.32
1978-08-18,5495.56,896.83,188.86
1978-08-19,5495.56,896.83,188.86
1978-08-20,5495.56,896.83,188.86
1978-08-21,5513.33,888.95,193.01
1978-08-22,5518.88,892.41,191.31
1978-08-23,5520.73,897,191.9
1978-08-24,5503.74,897.35,191.02
1978-08-25,5510.43,895.53,192.57
1978-08-26,5510.43,895.53,192.57
1978-08-27,5510.43,895.53,192.57
1978-08-28,5506.12,884.88,193.35
1978-08-29,5527.77,880.2,189.39
1978-08-30,5557.42,880.72,189.07
1978-08-31,5585.41,876.82,190.51
1978-09-01,5599.58,879.33,190.8
1978-09-02,5599.58,879.33,190.8
1978-09-03,5599.58,879.33,190.8
1978-09-04,5637.68,879.33,190.8
1978-09-05,5641.38,886.61,190.15
1978-09-06,5637.24,895.79,190
1978-09-07,5651.24,893.71,191.05
1978-09-08,5610.31,907.74,192.9
1978-09-09,5610.31,907.74,192.9
1978-09-10,5610.31,907.74,192.9
1978-09-11,5640.24,907.74,191.9
1978-09-12,5662.06,906.44,191.5
1978-09-13,5661.89,899.6,189.9
1978-09-14,5660.3,887.04,190.15
1978-09-15,5660.3,878.55,189.85
1978-09-16,5660.3,878.55,189.85
1978-09-17,5660.3,878.55,189.85
1978-09-18,5672.36,870.15,190.8
1978-09-19,5652.91,861.57,190.3
1978-09-20,5622.11,857.16,188.8
1978-09-21,5623.51,861.14,187.75
1978-09-22,5637.16,862.44,188.25
1978-09-23,5637.16,862.44,188.25
1978-09-24,5637.16,862.44,188.25
1978-09-25,5662.06,862.35,187.65
1978-09-26,5693.92,868.16,189.15
1978-09-27,5738.27,860.19,189.1
1978-09-28,5754.21,861.31,189.2
1978-09-29,5772.36,865.82,189.19
1978-09-30,5772.36,865.82,189.19
1978-10-01,5772.36,865.82,189.19
1978-10-02,5780.86,871.36,188.85
1978-10-03,5779.53,867.9,187.5
1978-10-04,5787.85,873.96,187
1978-10-05,5790.77,876.47,187.3
1978-10-06,5792.54,880.02,188.4
1978-10-07,5792.54,880.02,188.4
1978-10-08,5792.54,880.02,188.4
1978-10-09,5758.9,893.19,188.4
1978-10-10,5758.9,891.63,187.9
1978-10-11,5757.57,901.42,185.85
1978-10-12,5731.89,896.74,186.6
1978-10-13,5727.91,897.09,185.9
1978-10-14,5727.91,897.09,185.9
1978-10-15,5727.91,897.09,185.9
1978-10-16,5797.06,875.17,183.85
1978-10-17,5837.63,866.34,182.25
1978-10-18,5857.91,859.67,182.3
1978-10-19,5872.53,846.41,183.25
1978-10-20,5873.42,838.01,181.8
1978-10-21,5873.42,838.01,181.8
1978-10-22,5873.42,838.01,181.8
1978-10-23,5860.22,839.66,181.55
1978-10-24,5811.32,832.55,182.55
1978-10-25,5834.86,830.21,179.55
1978-10-26,5836.98,821.12,178.3
1978-10-27,5887.32,806.05,179
1978-10-28,5887.32,806.05,179
1978-10-29,5887.32,806.05,179
1978-10-30,5926.82,811.85,177.05
1978-10-31,5902.93,792.45,179.5
1978-11-01,5872.42,827.79,186
1978-11-02,5895.87,816.96,187.85
1978-11-03,5895.87,823.11,189
1978-11-04,5895.87,823.11,189
1978-11-05,5895.87,823.11,189
1978-11-06,5936.17,814.88,190.25
1978-11-07,5943.93,800.07,190.25
1978-11-08,5957.94,807.61,187.25
1978-11-09,5948.25,803.97,187.9
1978-11-10,5968.26,807.09,188.6
1978-11-11,5968.26,807.09,188.6
1978-11-12,5968.26,807.09,188.6
1978-11-13,5973.37,792.01,188.45
1978-11-14,5942.87,785.26,188.95
1978-11-15,5900.18,785.6,191
1978-11-16,5919.68,794.18,194.1
1978-11-17,5933.89,797.73,195.6
1978-11-18,5933.89,797.73,195.6
1978-11-19,5933.89,797.73,195.6
1978-11-20,5945.98,805.61,194.8
1978-11-21,5955.34,804.05,195
1978-11-22,5978.82,807,194.2
1978-11-23,5978.82,807,194.2
1978-11-24,5985.44,810.12,195.05
1978-11-25,5985.44,810.12,195.05
1978-11-26,5985.44,810.12,195.05
1978-11-27,5979.44,813.84,196
1978-11-28,5945.28,804.14,196.75
1978-11-29,5946.78,790.11,197
1978-11-30,5967.43,799.03,199.1
1978-12-01,6002.74,811.5,201.7
1978-12-02,6002.74,811.5,201.7
1978-12-03,6002.74,811.5,201.7
1978-12-04,6056.58,806.83,197.65
1978-12-05,6052.69,820.51,197.5
1978-12-06,6050.93,821.9,197.55
1978-12-07,6060.37,816.09,198.65
1978-12-08,6074.93,811.85,198.1
1978-12-09,6074.93,811.85,198.1
1978-12-10,6074.93,811.85,198.1
1978-12-11,6097,817.65,196
1978-12-12,6079.26,814.97,196.35
1978-12-13,6097.26,809.86,196.25
1978-12-14,6083.94,812.54,195.55
1978-12-15,6030.36,805.35,195.8
1978-12-16,6030.36,805.35,195.8
1978-12-17,6030.36,805.35,195.8
1978-12-18,5978.46,787.51,193.05
1978-12-19,5983.32,789.85,193.3
1978-12-20,5974.67,793.66,194.6
1978-12-21,5873.17,794.79,195.2
1978-12-22,5884.29,808.47,194.1
1978-12-23,5884.29,808.47,194.1
1978-12-24,5884.29,808.47,194.1
1978-12-25,5888.35,808.47,194.1
1978-12-26,5925.6,816.01,195
1978-12-27,5979.08,808.56,194.5
1978-12-28,6001.85,805.96,193.95
1978-12-29,6001.85,805.01,194.3
1978-12-30,6001.85,805.01,194.3
1978-12-31,6001.85,805.01,194.3
1979-01-01,6001.85,805.01,194.3
1979-01-02,6001.85,811.42,194.58
1979-01-03,6001.85,817.39,196.6
1979-01-04,6041.57,826.14,196.4
1979-01-05,6072.29,830.73,196.65
1979-01-06,6072.29,830.73,196.65
1979-01-07,6072.29,830.73,196.65
1979-01-08,6076.88,828.14,195.65
1979-01-09,6081.09,831.43,196.65
1979-01-10,6100.35,824.93,196.65
1979-01-11,6116.37,828.05,198.25
1979-01-12,6113.49,836.28,197.6
1979-01-13,6113.49,836.28,197.6
1979-01-14,6113.49,836.28,197.6
1979-01-15,6113.49,848.67,197.8
1979-01-16,6118.04,835.59,197.15
1979-01-17,6111.82,834.2,196.8
1979-01-18,6106.57,839.14,196.75
1979-01-19,6106.13,837.49,198.25
1979-01-20,6106.13,837.49,198.25
1979-01-21,6106.13,837.49,198.25
1979-01-22,6107.62,838.53,197.63
1979-01-23,6126.01,846.85,197.9
1979-01-24,6150.96,846.41,197.7
1979-01-25,6157.71,854.64,199
1979-01-26,6160.71,859.75,199.55
1979-01-27,6160.71,859.75,199.55
1979-01-28,6160.71,859.75,199.55
1979-01-29,6192.29,855.77,200.1
1979-01-30,6186.08,851.78,200.75
1979-01-31,6212.78,839.22,202.2
1979-02-01,6200,840.87,202.75
1979-02-02,6187.3,834.63,201.6
1979-02-03,6187.3,834.63,201.6
1979-02-04,6187.3,834.63,201.6
1979-02-05,6148.86,823.98,199.85
1979-02-06,6095.18,822.85,199.05
1979-02-07,6106.04,816.01,196
1979-02-08,6100.7,818.87,197.7
1979-02-09,6036.6,822.23,198.8
1979-02-10,6036.6,822.23,198.8
1979-02-11,6036.6,822.23,198.8
1979-02-12,6036.6,824.84,198.8
1979-02-13,6023.64,830.21,199.7
1979-02-14,6061.03,829.78,200.4
1979-02-15,6101.93,829.09,200.25
1979-02-16,6128.9,827.01,200.7
1979-02-17,6128.9,827.01,200.7
1979-02-18,6128.9,827.01,200.7
1979-02-19,6124.96,827.01,200.7
1979-02-20,6116.11,834.55,201.05
1979-02-21,6097.37,834.55,201.85
1979-02-22,6105.83,828.57,201.4
1979-02-23,6080.94,823.28,201.4
1979-02-24,6080.94,823.28,201.4
1979-02-25,6080.94,823.28,201.4
1979-02-26,6089.12,821.12,202.08
1979-02-27,6065.29,807,201.9
1979-02-28,6072.88,808.82,202.65
1979-03-01,5975.56,815.84,203.75
1979-03-02,5972.94,815.75,204.9
1979-03-03,5972.94,815.75,204.9
1979-03-04,5972.94,815.75,204.9
1979-03-05,6014.23,827.36,204.73
1979-03-06,5992.84,826.58,204.5
1979-03-07,6017.28,834.29,204
1979-03-08,6026.01,844.85,204.18
1979-03-09,6042.94,842.86,204.7
1979-03-10,6042.94,842.86,204.7
1979-03-11,6042.94,842.86,204.7
1979-03-12,6062.58,844.68,205.73
1979-03-13,6058.3,846.93,208.65
1979-03-14,6048.01,845.37,207.28
1979-03-15,6024.53,847.02,206.95
1979-03-16,6025.75,852.82,207.45
1979-03-17,6025.75,852.82,207.45
1979-03-18,6025.75,852.82,207.45
1979-03-19,6029.85,857.59,207
1979-03-20,6053.77,850.31,207.17
1979-03-21,6053.77,857.76,206.95
1979-03-22,6074.71,861.31,205.5
1979-03-23,6079.86,859.75,205.9
1979-03-24,6079.86,859.75,205.9
1979-03-25,6079.86,859.75,205.9
1979-03-26,6101.6,854.82,206.8
1979-03-27,6109.02,871.36,207.15
1979-03-28,6108.3,866.25,207.88
1979-03-29,6136.02,866.77,208.37
1979-03-30,6133.97,862.18,209.58
1979-03-31,6133.97,862.18,209.58
1979-04-01,6133.97,862.18,209.58
1979-04-02,6088.99,855.25,211.65
1979-04-03,6035.07,868.35,214.4
1979-04-04,6039.18,869.8,215.28
1979-04-05,6049,877.6,215.23
1979-04-06,6049.99,875.69,214.9
1979-04-07,6049.99,875.69,214.9
1979-04-08,6049.99,875.69,214.9
1979-04-09,6010.98,873.7,213.5
1979-04-10,5925.87,878.72,212.75
1979-04-11,6043.03,871.71,213.5
1979-04-12,6071.01,870.5,215.75
1979-04-13,6115.67,870.5,215.9
1979-04-14,6115.67,870.5,215.9
1979-04-15,6115.67,870.5,215.9
1979-04-16,6110.02,860.45,216.45
1979-04-17,6078.62,857.93,218
1979-04-18,6058.63,860.27,215.4
1979-04-19,6064.87,855.25,216.18
